3.996747e+002,0.000000e+000
4.001569e+002,6.823772e+001
4.006390e+002,6.860181e+001
4.011211e+002,6.919665e+001
4.016032e+002,6.997090e+001
4.020853e+002,7.080006e+001
4.025674e+002,7.153983e+001
4.030496e+002,7.209760e+001
4.035317e+002,7.245628e+001
4.040138e+002,7.267030e+001
4.044959e+002,7.282576e+001
4.049780e+002,7.299137e+001
4.054601e+002,7.317451e+001
4.059423e+002,7.331931e+001
4.064244e+002,7.333789e+001
4.069065e+002,7.316581e+001
4.073886e+002,7.280133e+001
4.078707e+002,7.230722e+001
4.083528e+002,7.178041e+001
4.088350e+002,7.129704e+001
4.093171e+002,7.088174e+001
4.097992e+002,7.049582e+001
4.102813e+002,7.007121e+001
4.107634e+002,6.955244e+001
4.112455e+002,6.893666e+001
4.117277e+002,6.827544e+001
4.122098e+002,6.765165e+001
4.126919e+002,6.713092e+001
4.131740e+002,6.673435e+001
4.136561e+002,6.643169e+001
4.141382e+002,6.617264e+001
4.146204e+002,6.592155e+001
4.151025e+002,6.568549e+001
4.155846e+002,6.550983e+001
4.160667e+002,6.545850e+001
4.165488e+002,6.557278e+001
4.170309e+002,6.583791e+001
4.175131e+002,6.614417e+001
4.179952e+002,6.629545e+001
4.184773e+002,6.609137e+001
4.189594e+002,6.547626e+001
4.194415e+002,6.463114e+001
4.199236e+002,6.383765e+001
4.204058e+002,6.326429e+001
4.208879e+002,6.289641e+001
4.213700e+002,6.262009e+001
4.218521e+002,6.231076e+001
4.223342e+002,6.189645e+001
4.228163e+002,6.137328e+001
4.232985e+002,6.080521e+001
4.237806e+002,6.028221e+001
4.242627e+002,5.987605e+001
4.247448e+002,5.959055e+001
4.252269e+002,5.936562e+001
4.257090e+002,5.911359e+001
4.261912e+002,5.877713e+001
4.266733e+002,5.835757e+001
4.271554e+002,5.791302e+001
4.276375e+002,5.752236e+001
4.281196e+002,5.724679e+001
4.286017e+002,5.710234e+001
4.290839e+002,5.705733e+001
4.295660e+002,5.705487e+001
4.300481e+002,5.704588e+001
4.305302e+002,5.701593e+001
4.310123e+002,5.698497e+001
4.314944e+002,5.698819e+001
4.319766e+002,5.704436e+001
4.324587e+002,5.713938e+001
4.329408e+002,5.723104e+001
4.334229e+002,5.727694e+001
4.339050e+002,5.725768e+001
4.343871e+002,5.719426e+001
4.348693e+002,5.713893e+001
4.353514e+002,5.715169e+001
4.358335e+002,5.726104e+001
4.363156e+002,5.744685e+001
4.367977e+002,5.764848e+001
4.372798e+002,5.780488e+001
4.377620e+002,5.788575e+001
4.382441e+002,5.790839e+001
4.387262e+002,5.792058e+001
4.392083e+002,5.797435e+001
4.396904e+002,5.809325e+001
4.401725e+002,5.825971e+001
4.406547e+002,5.841975e+001
4.411368e+002,5.851196e+001
4.416189e+002,5.850134e+001
4.421010e+002,5.840065e+001
4.425831e+002,5.826733e+001
4.430652e+002,5.817012e+001
4.435474e+002,5.815092e+001
4.440295e+002,5.819885e+001
4.445116e+002,5.826166e+001
4.449937e+002,5.827634e+001
4.454758e+002,5.820733e+001
4.459579e+002,5.806004e+001
4.464401e+002,5.787777e+001
4.469222e+002,5.771365e+001
4.474043e+002,5.760492e+001
4.478864e+002,5.755179e+001
4.483685e+002,5.752527e+001
4.488506e+002,5.748677e+001
4.493328e+002,5.741456e+001
4.498149e+002,5.731356e+001
4.502970e+002,5.720834e+001
4.507791e+002,5.712253e+001
4.512612e+002,5.706007e+001
4.517433e+002,5.699520e+001
4.522255e+002,5.688543e+001
4.527076e+002,5.669625e+001
4.531897e+002,5.642738e+001
4.536718e+002,5.611695e+001
4.541539e+002,5.582560e+001
4.546360e+002,5.560474e+001
4.551182e+002,5.547096e+001
4.556003e+002,5.540127e+001
4.560824e+002,5.534163e+001
4.565645e+002,5.523499e+001
4.570466e+002,5.504757e+001
4.575287e+002,5.479730e+001
4.580109e+002,5.454400e+001
4.584930e+002,5.435373e+001
4.589751e+002,5.425055e+001
4.594572e+002,5.420846e+001
4.599393e+002,5.417402e+001
4.604214e+002,5.410371e+001
4.609036e+002,5.398396e+001
4.613857e+002,5.383856e+001
4.618678e+002,5.371362e+001
4.623499e+002,5.365728e+001
4.628320e+002,5.369309e+001
4.633141e+002,5.380943e+001
4.637963e+002,5.396973e+001
4.642784e+002,5.413664e+001
4.647605e+002,5.429450e+001
4.652426e+002,5.445440e+001
4.657247e+002,5.464536e+001
4.662068e+002,5.489339e+001
4.666890e+002,5.520354e+001
4.671711e+002,5.555170e+001
4.676532e+002,5.589614e+001
4.681353e+002,5.619888e+001
4.686174e+002,5.644938e+001
4.690995e+002,5.666850e+001
4.695817e+002,5.689780e+001
4.700638e+002,5.717464e+001
4.705459e+002,5.751574e+001
4.710280e+002,5.790666e+001
4.715101e+002,5.831024e+001
4.719922e+002,5.868133e+001
4.724744e+002,5.899239e+001
4.729565e+002,5.924578e+001
4.734386e+002,5.946864e+001
4.739207e+002,5.968988e+001
4.744028e+002,5.992140e+001
4.748849e+002,6.015586e+001
4.753671e+002,6.037739e+001
4.758492e+002,6.057735e+001
4.763313e+002,6.076492e+001
4.768134e+002,6.096671e+001
4.772955e+002,6.121612e+001
4.777776e+002,6.153579e+001
4.782598e+002,6.192337e+001
4.787419e+002,6.235179e+001
4.792240e+002,6.278228e+001
4.797061e+002,6.318497e+001
4.801882e+002,6.354964e+001
4.806703e+002,6.388955e+001
4.811525e+002,6.423057e+001
4.816346e+002,6.459732e+001
4.821167e+002,6.499755e+001
4.825988e+002,6.541962e+001
4.830809e+002,6.583855e+001
4.835630e+002,6.623218e+001
4.840452e+002,6.659317e+001
4.845273e+002,6.693302e+001
4.850094e+002,6.727293e+001
4.854915e+002,6.763143e+001
4.859736e+002,6.801195e+001
4.864557e+002,6.840187e+001
4.869379e+002,6.878029e+001
4.874200e+002,6.913052e+001
4.879021e+002,6.944920e+001
4.883842e+002,6.974652e+001
4.888663e+002,7.004018e+001
4.893484e+002,7.034452e+001
4.898306e+002,7.066396e+001
4.903127e+002,7.099096e+001
4.907948e+002,7.131207e+001
4.912769e+002,7.161584e+001
4.917590e+002,7.189959e+001
4.922411e+002,7.216845e+001
4.927233e+002,7.242905e+001
4.932054e+002,7.268094e+001
4.936875e+002,7.291327e+001
4.941696e+002,7.310881e+001
4.946517e+002,7.325454e+001
4.951339e+002,7.334940e+001
4.956160e+002,7.340893e+001
4.960981e+002,7.345898e+001
4.965802e+002,7.352779e+001
4.970623e+002,7.363179e+001
4.975444e+002,7.376907e+001
4.980266e+002,7.392195e+001
4.985087e+002,7.406824e+001
4.989908e+002,7.419382e+001
